@RELATION smartphone

@ATTRIBUTE Gender {Female, LGBTQ+, Male}
@ATTRIBUTE Age_range {18-25, 26-32, 26-35, 33-40, 36-45, 46-55, 56+, 60+}
@ATTRIBUTE Status {Married, Single, Student, Working}
@ATTRIBUTE Top3_smartphone_activities {'/, Email, Finance', 'Art photography, Video editing, Upload stories', 'Chat with family, Read e-books, Listen to radio', 'Cloud apps, Communication/meetings, Social media', 'Communication, Take photos, Social media', 'Communication/meetings, Social media', 'Email, , Finance', 'GPS navigation, Check car condition, Listen to podcasts', 'Online meetings, Schedule management, Email', 'Online shopping, Social media, Finance', 'Online shopping, Track delivery, Customer chat', 'Play esports, Stream games, Community chat', 'Play games', 'Play games, Streaming, Social media', 'Play games, Streaming, Take photos/videos', 'Play games, Take photos, Watch movies', 'Play games, Take photos/videos', 'Play games, Take photos/videos, Cloud apps', 'Play games, Take photos/videos, Social media', 'Play games, Watch movies, Take photos', 'Product photography, Edit reviews, Online marketplace', 'Read news, Check stocks, Finance', 'Social media, Take photos/videos, Watch movies/Listen to music', 'Streaming, Take photos/videos, Edit video', 'Take photos, Listen to music, Social media', 'Take photos/videos, Communication/meetings, Social media', 'Take photos/videos, Watch movies/Listen to music, Online shopping', 'TikTok, Livestream, Search information', 'Track delivery, Customer chat, Email', 'Watch movies, Listen to music, Take photos', 'Watch movies, Play games, Take photos', 'Watch movies, Take photos, Listen to music', 'Watch movies/listen to music', 'Watch movies/listen to music, Communication/meetings, Social media', 'Watch movies/listen to music, Play games', 'Watch movies/listen to music, Play games, Cloud apps', 'Watch movies/listen to music, Play games, Communication/meetings', 'Watch movies/listen to music, Play games, Social media', 'Watch movies/listen to music, Play games, Take photos', 'Watch movies/listen to music, Play games, Take photos/videos', 'Watch movies/listen to music, Social media', 'Watch movies/listen to music, Take photos/videos', 'Watch movies/listen to music, Take photos/videos, Communication/meetings', 'Watch movies/listen to music, Take photos/videos, Social media'}
@ATTRIBUTE Frequent_apps {CapCut, Discord, Facebook, 'Facebook Messenger', 'Facebook, Facebook Messenger, Line', 'Facebook, Facebook Messenger, Spotify', 'Facebook, Facebook Messenger, Spotify, TikTok', 'Facebook, TikTok, Line', 'Facebook, YouTube', 'Facebook, YouTube, Facebook Messenger', 'Facebook, YouTube, Facebook Messenger, Spotify', 'Facebook, YouTube, Facebook Messenger, TikTok', Gmail, 'Google Maps', Instagram, 'Instagram, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok, LINE', 'Instagram, Facebook, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, TikTok', 'Instagram, Facebook, YouTube', 'Instagram, Facebook, YouTube, Facebook Messenger', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Spotify, TikTok', 'Instagram, Facebook, YouTube, TikTok', 'Instagram, Spotify, TikTok', 'Instagram, TikTok', 'Instagram, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, YouTube, Facebook Messenger, TikTok', 'Instagram, YouTube, Spotify, Telegram', 'Instagram, YouTube, Spotify, TikTok', 'Instagram, YouTube, TikTok', LINE, 'Microsoft Teams', SET, Shopee, Telegram, TikTok, VSCO, WhatsApp, YouTube, 'YouTube, Facebook Messenger, Discord, Wise', 'YouTube, TikTok'}
@ATTRIBUTE Daily_usage_duration {'0-1 hours', '1-3 hours', '3-5 hours', '5-6 hours', '>5 hours'}
@ATTRIBUTE Smartphone_importance {Essential, 'Highly essential', 'Not important', 'Not necessary', 'Somewhat important'}
@ATTRIBUTE Key_factor_online_purchase {Battery, Brand, Camera, Design, Durability, Ecosystem, Features, Performance, Price, 'Product features', 'Product reviews', Reliability, 'Sensor quality', Simplicity, Stability, 'Value for money'}
@ATTRIBUTE Brand_satisfaction NUMERIC
@ATTRIBUTE Purchase_problem {'After-sales service issues', 'Blurry camera', 'Cannot try product before buying', 'Complex payment process', 'Concerns about after-sales service', 'Concerns about payment security', 'Concerns about safety', 'Concerns about warranty', 'Dead pixels on screen', 'Delivery delays', 'Device overheats', 'Difficult return process', 'Difficult to compare prices', 'Insufficient storage', 'Issues with delivery', 'Limited warranty coverage', 'No problems', 'Outdated system', 'Payment issues', 'Payment security concerns', 'Product is too expensive', 'Product quality doesn\'t match ads', 'System crashes frequently', 'Unable to inspect product', 'Uncertainty about after-sales service', 'Uncertainty about warranty', 'Warranty or service concerns'}
@ATTRIBUTE Monthly_income {100001-150000, 15001-20000, 20001-30000, 25001-35000, 30001-40000, 30001-50000, 50001, 50001-100000, 'Less than 15000'}
@ATTRIBUTE Occupation {Artist, 'Business owner', 'Civil servant', 'Content creator', 'Delivery staff', Employee, 'Factory worker', Freelancer, Housewife, Investor, 'Logistics staff', Manager, 'Office worker', 'Online seller', 'Private company employee', Retired, Student}
@ATTRIBUTE Current_brand {Apple, Huawei, Infinix, Oppo, Realme, 'Realme 7 5G', Redmi, Samsung, Vivo, Xiaomi}

@DATA
Female,18-25,Single,'Watch movies/listen to music, Social media',LINE,'0-1 hours','Not necessary','Product features',3,'Uncertainty about after-sales service','Less than 15000',Investor,'Realme 7 5G'
Female,46-55,Student,'Play games, Streaming, Social media','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','5-6 hours','Not important',Design,5,'Concerns about warranty',20001-30000,'Private company employee',Realme
Male,56+,Working,'Watch movies, Take photos, Listen to music',LINE,'5-6 hours','Not necessary',Camera,5,'Blurry camera',15001-20000,Retired,Xiaomi
LGBTQ+,56+,Student,'Streaming, Take photos/videos, Edit video',TikTok,'>5 hours','Highly essential',Performance,4,'System crashes frequently',50001-100000,Manager,Samsung
Male,56+,Married,'/, Email, Finance',VSCO,'3-5 hours','Somewhat important',Simplicity,5,'Blurry camera','Less than 15000',Retired,Redmi
Male,18-25,Student,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok, Telegram','1-3 hours',Essential,'Product features',5,'Concerns about payment security','Less than 15000','Online seller',Huawei
Female,60+,Student,'Watch movies/listen to music, Take photos/videos, Social media',Gmail,'1-3 hours','Highly essential',Reliability,5,'Insufficient storage','Less than 15000',Manager,Huawei
LGBTQ+,18-25,Student,'Watch movies, Take photos, Listen to music','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','0-1 hours','Not important','Product features',1,'Issues with delivery',15001-20000,'Logistics staff',Apple
Male,60+,Married,'Watch movies/listen to music, Play games, Communication/meetings',CapCut,'5-6 hours','Not necessary',Features,2,'Unable to inspect product','Less than 15000',Investor,Xiaomi
Female,26-32,Married,'TikTok, Livestream, Search information','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours',Essential,'Product reviews',3,'Product quality doesn\'t match ads',20001-30000,Investor,Vivo
Male,46-55,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','>5 hours','Highly essential',Price,3,'Insufficient storage','Less than 15000','Private company employee',Redmi
Male,46-55,Working,'GPS navigation, Check car condition, Listen to podcasts','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','3-5 hours',Essential,Price,4,'Limited warranty coverage','Less than 15000','Logistics staff',Samsung
Male,26-32,Student,'Play games, Take photos, Watch movies',SET,'>5 hours',Essential,'Sensor quality',4,'Payment issues','Less than 15000','Private company employee',Samsung
Male,26-32,Single,'Art photography, Video editing, Upload stories','Instagram, TikTok','5-6 hours','Somewhat important',Battery,1,'Issues with delivery','Less than 15000','Factory worker',Samsung
Male,60+,Single,'Chat with family, Read e-books, Listen to radio','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','3-5 hours',Essential,Brand,1,'Product quality doesn\'t match ads','Less than 15000',Investor,Oppo
LGBTQ+,60+,Single,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','3-5 hours','Somewhat important',Features,3,'Concerns about after-sales service','Less than 15000','Private company employee',Apple
Female,36-45,Single,'Watch movies/listen to music, Play games','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','0-1 hours','Somewhat important',Stability,5,'Outdated system','Less than 15000','Civil servant',Samsung
Female,18-25,Single,'Play games','Instagram, Facebook, YouTube','1-3 hours',Essential,'Value for money',3,'Blurry camera','Less than 15000',Investor,Oppo
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Male,36-45,Single,'Email, , Finance','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','0-1 hours','Not necessary',Price,5,'Payment issues','Less than 15000',Retired,Oppo
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Male,33-40,Student,'Watch movies/listen to music, Play games, Take photos/videos',Facebook,'0-1 hours',Essential,'Value for money',4,'Issues with delivery','Less than 15000',Employee,Realme
LGBTQ+,33-40,Single,'TikTok, Livestream, Search information','YouTube, TikTok','>5 hours','Highly essential',Brand,3,'Issues with delivery',50001-100000,Housewife,Oppo
LGBTQ+,60+,Student,'Streaming, Take photos/videos, Edit video','YouTube, Facebook Messenger, Discord, Wise','5-6 hours','Somewhat important',Battery,5,'Blurry camera','Less than 15000','Logistics staff',Vivo
Female,36-45,Student,'/, Email, Finance',Instagram,'5-6 hours','Highly essential',Ecosystem,1,'Cannot try product before buying','Less than 15000',Artist,Redmi
Male,33-40,Married,'Play games','Instagram, YouTube, TikTok','5-6 hours','Somewhat important',Ecosystem,1,'Uncertainty about warranty','Less than 15000',Student,Realme
Female,36-45,Single,'/, Email, Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','5-6 hours','Not important',Simplicity,4,'Warranty or service concerns','Less than 15000','Online seller',Realme
Female,36-45,Student,'/, Email, Finance',Instagram,'5-6 hours','Highly essential',Ecosystem,1,'Cannot try product before buying','Less than 15000',Artist,Redmi
LGBTQ+,36-45,Student,'TikTok, Livestream, Search information','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','5-6 hours','Somewhat important',Simplicity,1,'Product quality doesn\'t match ads','Less than 15000','Business owner','Realme 7 5G'
Male,56+,Student,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours','Not necessary','Product features',4,'Concerns about payment security','Less than 15000',Freelancer,Redmi
LGBTQ+,36-45,Single,'Play games, Streaming, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line','0-1 hours','Not necessary',Features,4,'Concerns about payment security','Less than 15000','Online seller',Vivo
Female,18-25,Working,'Communication, Take photos, Social media','Instagram, Facebook, YouTube, Facebook Messenger','3-5 hours','Not important','Product reviews',5,'Payment security concerns','Less than 15000',Investor,Realme
Female,18-25,Married,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','1-3 hours','Not necessary',Price,3,'No problems','Less than 15000','Online seller',Infinix
Male,56+,Married,'Track delivery, Customer chat, Email','Instagram, Facebook Messenger, TikTok','0-1 hours','Not important',Durability,2,'Limited warranty coverage','Less than 15000','Civil servant','Realme 7 5G'
Female,46-55,Single,'Online meetings, Schedule management, Email','Facebook, Facebook Messenger, Spotify, TikTok','1-3 hours','Not necessary',Features,5,'No problems','Less than 15000','Business owner',Realme
LGBTQ+,36-45,Student,'Take photos, Listen to music, Social media','YouTube, TikTok','3-5 hours','Not important','Value for money',3,'Product is too expensive','Less than 15000','Logistics staff',Apple
Male,26-32,Single,'Watch movies/listen to music, Play games, Social media',Instagram,'1-3 hours','Highly essential',Brand,3,'Cannot try product before buying','Less than 15000',Housewife,Huawei
LGBTQ+,26-35,Single,'Cloud apps, Communication/meetings, Social media','Instagram, Facebook, YouTube, Spotify, TikTok','3-5 hours','Somewhat important',Features,1,'Payment security concerns','Less than 15000','Office worker',Infinix
Female,26-32,Working,'Watch movies, Listen to music, Take photos','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','0-1 hours','Highly essential',Design,5,'Unable to inspect product','Less than 15000','Factory worker',Realme
LGBTQ+,18-25,Student,'Watch movies/listen to music, Take photos/videos',Shopee,'3-5 hours','Somewhat important',Price,1,'Product is too expensive','Less than 15000','Private company employee',Redmi
LGBTQ+,36-45,Single,'Communication/meetings, Social media','Instagram, Spotify, TikTok','>5 hours','Somewhat important',Stability,4,'Limited warranty coverage','Less than 15000',Investor,Redmi
LGBTQ+,36-45,Married,'Watch movies/listen to music, Take photos/videos, Social media','YouTube, TikTok','0-1 hours','Not important',Brand,5,'Device overheats','Less than 15000',Investor,Redmi
Female,33-40,Working,'Read news, Check stocks, Finance','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','3-5 hours','Not important',Battery,2,'Device overheats','Less than 15000',Retired,Redmi
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Female,60+,Married,'Play games, Streaming, Social media','Facebook, YouTube, Facebook Messenger, Spotify','1-3 hours','Highly essential','Product reviews',5,'Dead pixels on screen','Less than 15000','Business owner',Oppo
Female,33-40,Married,'Watch movies, Listen to music, Take photos',Shopee,'5-6 hours','Not necessary','Value for money',1,'Concerns about payment security','Less than 15000',Manager,Redmi
LGBTQ+,36-45,Student,'TikTok, Livestream, Search information','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','5-6 hours','Somewhat important',Simplicity,1,'Product quality doesn\'t match ads','Less than 15000','Business owner','Realme 7 5G'
Male,60+,Single,'Play games, Take photos, Watch movies','Facebook, Facebook Messenger, Line','5-6 hours',Essential,'Value for money',4,'Concerns about after-sales service','Less than 15000','Delivery staff','Realme 7 5G'
Female,33-40,Married,'Watch movies, Listen to music, Take photos',Shopee,'5-6 hours','Not necessary','Value for money',1,'Concerns about payment security','Less than 15000',Manager,Redmi
Female,60+,Married,'Play games, Take photos/videos, Social media','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','>5 hours','Not necessary',Durability,4,'Concerns about after-sales service','Less than 15000',Housewife,Vivo
Female,33-40,Working,'Read news, Check stocks, Finance','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','3-5 hours','Not important',Battery,2,'Device overheats','Less than 15000',Retired,Redmi
LGBTQ+,56+,Married,'GPS navigation, Check car condition, Listen to podcasts','Instagram, Facebook, Facebook Messenger, TikTok','>5 hours','Not important',Stability,2,'Product quality doesn\'t match ads','Less than 15000','Office worker','Realme 7 5G'
Female,18-25,Single,'Watch movies, Take photos, Listen to music','Instagram, Facebook, Facebook Messenger, TikTok','>5 hours','Not important',Battery,2,'Difficult return process',50001-100000,Employee,Oppo
Male,18-25,Student,'Play games, Take photos, Watch movies',Instagram,'0-1 hours',Essential,Price,3,'Unable to inspect product','Less than 15000',Student,Realme
Female,46-55,Single,'Watch movies/listen to music, Take photos/videos',SET,'0-1 hours','Highly essential',Durability,5,'Device overheats','Less than 15000','Delivery staff',Vivo
Male,26-35,Working,'Take photos/videos, Communication/meetings, Social media','Facebook, Facebook Messenger, Spotify','1-3 hours','Not important',Reliability,4,'Difficult return process',30001-50000,'Civil servant',Samsung
Male,26-32,Working,'GPS navigation, Check car condition, Listen to podcasts','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','1-3 hours','Not important',Performance,3,'Cannot try product before buying',20001-30000,'Delivery staff',Huawei
Female,26-32,Married,'Play games, Streaming, Social media','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','1-3 hours','Not necessary',Brand,3,'Delivery delays','Less than 15000','Logistics staff',Realme
Male,56+,Student,'Watch movies, Play games, Take photos',Facebook,'>5 hours','Somewhat important','Product features',5,'Product is too expensive','Less than 15000',Housewife,Xiaomi
LGBTQ+,56+,Student,'Online shopping, Social media, Finance','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','5-6 hours','Highly essential',Features,1,'Issues with delivery','Less than 15000',Manager,Apple
LGBTQ+,36-45,Student,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram','5-6 hours','Not necessary',Reliability,2,'Product quality doesn\'t match ads','Less than 15000','Office worker',Redmi
Male,26-35,Working,'Chat with family, Read e-books, Listen to radio','Facebook, YouTube, Facebook Messenger, TikTok','>5 hours','Highly essential',Reliability,2,'Payment issues','Less than 15000',Artist,Realme
Male,26-35,Married,'Watch movies, Play games, Take photos','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','5-6 hours','Highly essential','Product features',2,'Uncertainty about after-sales service','Less than 15000',Housewife,Vivo
Female,60+,Working,'TikTok, Livestream, Search information','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','0-1 hours','Not important',Battery,3,'Blurry camera','Less than 15000',Investor,'Realme 7 5G'
LGBTQ+,33-40,Working,'Online shopping, Social media, Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','0-1 hours','Somewhat important','Product reviews',1,'Complex payment process','Less than 15000','Content creator',Realme
LGBTQ+,36-45,Working,'Track delivery, Customer chat, Email',TikTok,'5-6 hours',Essential,'Product reviews',2,'Dead pixels on screen','Less than 15000',Housewife,Realme
Female,26-32,Single,'Take photos, Listen to music, Social media',Facebook,'1-3 hours','Not important',Brand,4,'Outdated system','Less than 15000',Housewife,Oppo
LGBTQ+,26-35,Married,'Watch movies/listen to music, Communication/meetings, Social media','Facebook, Facebook Messenger, Spotify, TikTok','5-6 hours','Not necessary',Battery,1,'Cannot try product before buying','Less than 15000','Office worker',Samsung
LGBTQ+,33-40,Single,'Play games, Take photos/videos, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','3-5 hours','Not important','Sensor quality',4,'No problems','Less than 15000','Delivery staff',Infinix
Male,18-25,Single,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','1-3 hours',Essential,'Product features',3,'Concerns about payment security','Less than 15000',Student,'Realme 7 5G'
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Female,26-32,Student,'Online shopping, Track delivery, Customer chat','YouTube, Facebook Messenger, Discord, Wise','0-1 hours',Essential,Simplicity,1,'Device overheats',15001-20000,'Logistics staff',Xiaomi
LGBTQ+,46-55,Married,'Watch movies/listen to music, Communication/meetings, Social media','Instagram, Facebook, YouTube, Spotify, TikTok','1-3 hours','Not important',Brand,1,'Outdated system',15001-20000,Freelancer,Xiaomi
LGBTQ+,56+,Student,'Online shopping, Social media, Finance','Facebook, Facebook Messenger, Spotify','1-3 hours',Essential,Brand,2,'Delivery delays',25001-35000,'Logistics staff',Xiaomi
Male,18-25,Single,'Watch movies/listen to music, Play games, Social media','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours','Highly essential','Product features',4,'Warranty or service concerns','Less than 15000',Student,Infinix
LGBTQ+,33-40,Working,'Communication, Take photos, Social media','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','3-5 hours',Essential,Price,3,'Delivery delays',15001-20000,'Business owner',Realme
Female,33-40,Married,'Take photos/videos, Watch movies/Listen to music, Online shopping','Facebook, Facebook Messenger, Spotify, TikTok','5-6 hours','Somewhat important','Product reviews',4,'Payment security concerns',50001-100000,Housewife,Samsung
LGBTQ+,36-45,Student,'Play games, Take photos/videos','Instagram, Facebook, Facebook Messenger, Spotify, TikTok','3-5 hours','Somewhat important',Features,1,'Warranty or service concerns','Less than 15000','Logistics staff',Huawei
Female,46-55,Student,'Take photos, Listen to music, Social media',Discord,'>5 hours','Somewhat important',Brand,2,'Product quality doesn\'t match ads',15001-20000,Retired,Oppo
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Female,33-40,Student,'Watch movies/listen to music, Communication/meetings, Social media',SET,'5-6 hours','Highly essential','Value for money',2,'Unable to inspect product','Less than 15000',Artist,Infinix
Male,33-40,Married,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','1-3 hours','Not necessary',Durability,2,'Payment security concerns','Less than 15000',Employee,Vivo
Male,33-40,Student,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, TikTok','5-6 hours',Essential,'Value for money',4,'Product quality doesn\'t match ads',15001-20000,'Content creator',Xiaomi
Female,26-32,Working,'Watch movies/listen to music, Take photos/videos, Communication/meetings','YouTube, TikTok','5-6 hours','Highly essential',Durability,3,'Limited warranty coverage',20001-30000,Employee,Huawei
Female,46-55,Working,'Watch movies/listen to music, Communication/meetings, Social media','Instagram, YouTube, Spotify, TikTok','>5 hours',Essential,'Product features',3,'Unable to inspect product','Less than 15000',Retired,Vivo
LGBTQ+,36-45,Married,'Watch movies, Take photos, Listen to music','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','1-3 hours',Essential,Battery,3,'No problems',30001-50000,'Civil servant',Samsung
Male,46-55,Single,'Play games, Streaming, Social media','Instagram, Facebook, YouTube','5-6 hours','Not necessary',Durability,5,'System crashes frequently','Less than 15000',Student,Infinix
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
Female,60+,Working,'Play esports, Stream games, Community chat','Facebook, YouTube, Facebook Messenger, TikTok','0-1 hours','Somewhat important','Sensor quality',3,'Limited warranty coverage','Less than 15000',Student,Realme
Male,18-25,Single,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','1-3 hours',Essential,'Product features',3,'Concerns about payment security','Less than 15000',Student,'Realme 7 5G'
Female,60+,Working,'Watch movies/listen to music, Communication/meetings, Social media',SET,'0-1 hours','Not necessary',Design,5,'Product quality doesn\'t match ads','Less than 15000','Content creator',Apple
Male,56+,Student,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours','Not necessary','Product features',4,'Concerns about payment security','Less than 15000',Freelancer,Redmi
Male,26-35,Married,'Play games, Take photos/videos',Facebook,'5-6 hours',Essential,Performance,3,'Uncertainty about warranty','Less than 15000','Content creator',Infinix
LGBTQ+,18-25,Married,'Play games, Streaming, Take photos/videos',TikTok,'1-3 hours','Not necessary',Brand,2,'Payment security concerns','Less than 15000',Housewife,Infinix
Male,33-40,Student,'Play games, Streaming, Social media','Facebook, YouTube','3-5 hours','Somewhat important',Brand,3,'Uncertainty about warranty',50001-100000,'Private company employee',Samsung
LGBTQ+,36-45,Married,'Watch movies/listen to music, Take photos/videos, Social media','YouTube, TikTok','0-1 hours','Not important',Brand,5,'Device overheats','Less than 15000',Investor,Redmi
Male,18-25,Student,'Play games, Take photos, Watch movies','Instagram, Facebook, TikTok','>5 hours','Not necessary',Brand,2,'System crashes frequently','Less than 15000',Employee,'Realme 7 5G'
